% Output generated by QOMET v1.5.0 beta (revision N/A)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
0.520000 1 0.000000 0.000000 0.000000 2 1.248000 10.000000 0.000000 10.0776 -76.4007 23.5993 0.0003 0.00 11000000.00 6115693.16 0.0000 3.3395 0.1610
0.524000 1 0.000000 0.000000 0.000000 2 1.257600 10.000000 0.000000 10.0788 -76.4035 23.5965 0.0003 0.00 11000000.00 6115686.51 0.0000 3.3395 0.1610
0.528000 1 0.000000 0.000000 0.000000 2 1.267200 10.000000 0.000000 10.0800 -76.4064 23.5936 0.0003 0.00 11000000.00 6115679.79 0.0000 3.3395 0.1610
0.532000 1 0.000000 0.000000 0.000000 2 1.276800 10.000000 0.000000 10.0812 -76.4094 23.5906 0.0003 0.00 11000000.00 6115673.00 0.0000 3.3395 0.1610
0.536000 1 0.000000 0.000000 0.000000 2 1.286400 10.000000 0.000000 10.0824 -76.4123 23.5877 0.0003 0.00 11000000.00 6115666.15 0.0000 3.3395 0.1610
0.540000 1 0.000000 0.000000 0.000000 2 1.296000 10.000000 0.000000 10.0836 -76.4153 23.5847 0.0003 0.00 11000000.00 6115659.22 0.0000 3.3395 0.1610
0.544000 1 0.000000 0.000000 0.000000 2 1.305600 10.000000 0.000000 10.0849 -76.4183 23.5817 0.0003 0.00 11000000.00 6115652.22 0.0000 3.3395 0.1610
0.548000 1 0.000000 0.000000 0.000000 2 1.315200 10.000000 0.000000 10.0861 -76.4213 23.5787 0.0003 0.00 11000000.00 6115645.16 0.0000 3.3395 0.1610
0.552000 1 0.000000 0.000000 0.000000 2 1.324800 10.000000 0.000000 10.0874 -76.4243 23.5757 0.0003 0.00 11000000.00 6115638.02 0.0000 3.3395 0.1610
0.556000 1 0.000000 0.000000 0.000000 2 1.334400 10.000000 0.000000 10.0886 -76.4273 23.5727 0.0003 0.00 11000000.00 6115630.80 0.0000 3.3395 0.1610
0.560000 1 0.000000 0.000000 0.000000 2 1.344000 10.000000 0.000000 10.0899 -76.4304 23.5696 0.0003 0.00 11000000.00 6115623.52 0.0000 3.3395 0.1610
0.564000 1 0.000000 0.000000 0.000000 2 1.353600 10.000000 0.000000 10.0912 -76.4335 23.5665 0.0003 0.00 11000000.00 6115616.16 0.0000 3.3395 0.1610
0.568000 1 0.000000 0.000000 0.000000 2 1.363200 10.000000 0.000000 10.0925 -76.4366 23.5634 0.0003 0.00 11000000.00 6115608.73 0.0000 3.3395 0.1610
0.572000 1 0.000000 0.000000 0.000000 2 1.372800 10.000000 0.000000 10.0938 -76.4398 23.5602 0.0003 0.00 11000000.00 6115601.23 0.0000 3.3395 0.1610
0.576000 1 0.000000 0.000000 0.000000 2 1.382400 10.000000 0.000000 10.0951 -76.4429 23.5571 0.0003 0.00 11000000.00 6115593.65 0.0000 3.3395 0.1610
0.580000 1 0.000000 0.000000 0.000000 2 1.392000 10.000000 0.000000 10.0964 -76.4461 23.5539 0.0003 0.00 11000000.00 6115585.99 0.0000 3.3395 0.1610
0.584000 1 0.000000 0.000000 0.000000 2 1.401600 10.000000 0.000000 10.0977 -76.4493 23.5507 0.0003 0.00 11000000.00 6115578.26 0.0000 3.3395 0.1610
0.588000 1 0.000000 0.000000 0.000000 2 1.411200 10.000000 0.000000 10.0991 -76.4525 23.5475 0.0003 0.00 11000000.00 6115570.46 0.0000 3.3395 0.1610
